vehicle_id,brand,model,battery_capacity_kWh,range_km,charging_type,price_in_lakh,manufacture_year,city,customer_age,rating_out_of_5
17661,Tesla,ZS EV,50,436,Home,27.91,2021,Surat,32,4.9
17662,Nissan,i3,118,392,Supercharger,29.67,2021,Kolkata,59,3.9
17663,MG,Model S,107,634,Home,39.77,2016,Mumbai,54,4
17664,Mercedes,i3,86,197,Fast,104.3,2016,Ahmedabad,68,4
17665,BMW,i3,75,322,Public,65.45,2021,Chennai,18,2.8
17666,Mercedes,ZS EV,38,149,Fast,22.49,2024,Surat,28,4.4
17667,Tesla,EV6,23,140,Supercharger,146.34,2024,Ahmedabad,27,2.8
17668,Audi,i3,47,263,Home,19.66,2016,Kolkata,57,2.7
17669,Nissan,i3,63,512,Public,132.74,2020,Jaipur,29,2.1
17670,Nissan,Model 3,49,481,Slow,54.14,2015,Bangalore,68,2.4
17671,Hyundai,ZS EV,55,442,Fast,22.88,2015,Jaipur,43,3.5
17672,Porsche,e-tron,72,390,Public,12.6,2022,Ahmedabad,58,3.8
17673,BMW,Leaf,78,645,Slow,73.77,2024,Ahmedabad,65,4
17674,Hyundai,Nexon,87,262,Supercharger,64.99,2017,Delhi,19,4.5
17675,Kia,EQC,106,386,Slow,75.73,2016,Ahmedabad,42,4.5
17676,MG,Kona,94,182,Supercharger,101.88,2017,Hyderabad,64,3.2
17677,Tata,i3,23,314,Fast,44.37,2019,Jaipur,44,2.9
17678,Nissan,e-tron,30,251,Slow,5.22,2015,Pune,49,2.7
17679,BMW,e-tron,72,144,Home,83.13,2015,Mumbai,33,2.4
17680,Porsche,i3,107,193,Home,12.46,2018,Delhi,31,2.5
17681,BMW,Nexon,73,329,Home,123.53,2020,Pune,54,4.2
17682,Tata,Model 3,103,344,Supercharger,122.22,2021,Ahmedabad,47,2.8
17683,Tata,ZS EV,64,538,Slow,22.5,2018,Hyderabad,52,3.3
17684,Hyundai,Model 3,36,528,Public,143.13,2017,Bangalore,33,4.5
17685,Mercedes,ZS EV,83,250,Slow,63.39,2015,Surat,23,3.1
17686,Kia,e-tron,77,297,Slow,86.06,2019,Ahmedabad,56,3.3
17687,Kia,Leaf,32,644,Fast,113.8,2024,Hyderabad,60,2.8
17688,Tesla,EQC,100,410,Public,32.57,2020,Kolkata,39,2.8
17689,Kia,e-tron,70,592,Home,6.55,2016,Hyderabad,41,4.7
17690,BMW,EQC,71,265,Supercharger,112.02,2021,Surat,47,3.2
17691,Kia,Kona,34,149,Public,119.67,2016,Ahmedabad,40,2.5
17692,Porsche,Model S,23,159,Home,100.64,2022,Delhi,35,3.3
17693,Kia,i3,101,149,Supercharger,95.18,2015,Ahmedabad,61,4.7
17694,Nissan,Kona,28,305,Public,135.84,2019,Jaipur,41,2.3
17695,Tesla,ZS EV,86,463,Supercharger,133.08,2018,Jaipur,24,2.3
17696,BMW,ZS EV,110,472,Supercharger,18.8,2021,Ahmedabad,68,2.2
17697,Tata,ZS EV,101,191,Home,34.27,2017,Delhi,46,3.8
17698,Hyundai,Model X,100,131,Fast,98.3,2015,Ahmedabad,67,2.6
17699,MG,Leaf,93,511,Home,16.73,2018,Jaipur,46,4.7
17700,Hyundai,EV6,76,197,Public,84.33,2023,Kolkata,60,4.9
17701,Mercedes,EV6,48,393,Home,25.24,2016,Hyderabad,62,4.6
17702,MG,Model 3,66,355,Home,142.11,2023,Ahmedabad,50,3.9
17703,Porsche,EV6,24,223,Home,61.69,2021,Pune,44,2.5
17704,Audi,Nexon,89,513,Public,38.63,2017,Bangalore,29,2.5
17705,Tesla,ZS EV,83,156,Public,114.58,2019,Kolkata,59,3.9
17706,Tata,i3,78,404,Supercharger,34.81,2015,Hyderabad,66,3.7
17707,Hyundai,Model 3,54,223,Supercharger,129.1,2024,Surat,37,3.6
17708,Kia,i3,24,419,Public,124.86,2019,Jaipur,46,4.7
17709,Tesla,Model 3,69,649,Supercharger,41.94,2023,Kolkata,52,3.7
17710,Kia,Taycan,79,354,Home,53.19,2015,Chennai,30,2.8
17711,Tesla,i3,34,484,Slow,9.9,2016,Kolkata,34,2.4
17712,Tesla,ZS EV,110,544,Slow,48.36,2016,Ahmedabad,67,3.7
17713,Mercedes,Nexon,116,622,Supercharger,28.68,2021,Surat,30,2
17714,Nissan,Nexon,43,473,Supercharger,10.16,2021,Kolkata,48,4.7
17715,Porsche,Model S,40,282,Fast,142.88,2024,Jaipur,49,2
17716,Kia,ZS EV,21,304,Home,141.61,2020,Jaipur,67,2.9
17717,Kia,Kona,102,495,Home,95.56,2024,Ahmedabad,45,4.5
17718,Kia,Nexon,64,393,Fast,72.24,2024,Chennai,34,3
17719,Mercedes,Taycan,101,216,Fast,73.01,2016,Ahmedabad,45,2.5
17720,Hyundai,Model 3,29,624,Slow,96.74,2017,Jaipur,31,2.3
17721,BMW,Model S,64,262,Home,40.72,2024,Delhi,45,3.8
17722,Kia,e-tron,56,548,Home,104.63,2021,Delhi,25,2.4
17723,Hyundai,Leaf,42,494,Public,8.87,2016,Hyderabad,34,3.3
17724,Nissan,Taycan,64,164,Home,99.58,2022,Hyderabad,22,2.8
17725,Kia,ZS EV,60,222,Slow,80.2,2023,Mumbai,44,4.4
17726,Porsche,ZS EV,84,371,Slow,105.83,2020,Jaipur,63,3.8
17727,Tata,e-tron,80,276,Fast,93.83,2016,Hyderabad,56,2.8
17728,Audi,Model X,25,601,Slow,42.11,2024,Chennai,20,2.1
17729,Kia,Model S,84,135,Slow,82.94,2018,Hyderabad,39,3.3
17730,BMW,Model 3,37,269,Public,100.72,2016,Mumbai,57,3.1
17731,Tata,ZS EV,110,447,Slow,7.35,2017,Chennai,49,2.9
17732,Porsche,ZS EV,59,430,Supercharger,145.37,2021,Ahmedabad,54,2.8
17733,Mercedes,Taycan,57,601,Supercharger,59.51,2019,Delhi,59,3.3
17734,Audi,Model S,64,627,Fast,44.44,2023,Delhi,57,2.3
17735,Mercedes,ZS EV,36,192,Home,108.36,2015,Ahmedabad,35,3.2
17736,BMW,Model S,109,218,Home,119.32,2016,Jaipur,40,2.1
17737,Audi,EQC,32,514,Public,65.58,2020,Mumbai,64,4
17738,BMW,Leaf,29,330,Slow,92.73,2017,Kolkata,38,3.3
17739,Mercedes,i3,109,556,Slow,43.3,2021,Surat,46,3.5
17740,Porsche,EV6,50,318,Slow,106.85,2023,Jaipur,63,4.6
17741,Audi,i3,106,475,Slow,77.13,2021,Surat,69,2.8
17742,MG,i3,69,141,Slow,25.23,2021,Mumbai,53,2.6
17743,Hyundai,Leaf,103,578,Supercharger,124.12,2018,Pune,43,2
17744,Porsche,ZS EV,42,563,Public,135.48,2020,Delhi,47,3.9
17745,Audi,EV6,64,588,Fast,55.04,2018,Kolkata,46,4.9
17746,BMW,ZS EV,110,447,Fast,58.84,2022,Bangalore,23,4
17747,BMW,Nexon,98,580,Supercharger,116.96,2015,Chennai,33,4.7
17748,Nissan,Nexon,57,348,Slow,129.16,2017,Pune,33,2.8
17749,Porsche,i3,30,313,Slow,81.11,2020,Delhi,55,3.5
17750,BMW,EQC,27,512,Home,130.4,2017,Pune,25,2.1
17751,Tesla,Model S,97,580,Fast,7.66,2022,Jaipur,52,4.4
17752,Hyundai,Taycan,32,401,Home,28.9,2021,Bangalore,53,3.9
17753,Mercedes,Kona,105,486,Fast,130.26,2019,Kolkata,31,4.6
17754,Tata,EQC,53,299,Home,102.44,2021,Delhi,22,3.5
17755,Nissan,Kona,84,512,Slow,97.93,2023,Pune,22,2.7
17756,BMW,EQC,115,372,Slow,100.06,2017,Bangalore,28,3.4
17757,Tesla,Leaf,94,368,Slow,21.07,2023,Mumbai,46,4.6
17758,Nissan,Model 3,29,254,Public,130.31,2021,Mumbai,49,4.8
17759,Tesla,Model S,113,432,Home,19.17,2022,Mumbai,66,2.8
17760,Nissan,Model X,95,304,Public,34.65,2016,Pune,22,2.3
17761,BMW,e-tron,117,238,Public,112.09,2024,Ahmedabad,56,3
17762,Tesla,ZS EV,108,448,Home,39.7,2017,Jaipur,25,4.6
17763,Audi,Taycan,55,422,Slow,121.58,2022,Bangalore,52,4.5
17764,Porsche,Model S,23,203,Supercharger,110.34,2016,Surat,43,4.9
17765,Tata,i3,40,557,Fast,112.63,2019,Chennai,61,2.6
17766,Mercedes,EQC,80,582,Home,66.35,2021,Jaipur,56,2.5
17767,Tata,Kona,113,431,Slow,86.06,2024,Jaipur,40,3.7
17768,Mercedes,ZS EV,57,443,Public,69.84,2024,Pune,42,4.2
17769,MG,Model S,95,309,Slow,112.25,2015,Delhi,46,2.3
17770,Hyundai,Taycan,58,540,Home,22.58,2019,Mumbai,54,3.7
17771,MG,i3,108,376,Home,70.91,2015,Pune,41,4.9
17772,Kia,Model S,73,416,Fast,119.82,2021,Delhi,65,4.6
17773,BMW,Model 3,81,547,Fast,36.95,2021,Hyderabad,31,3
17774,Audi,Model 3,38,274,Home,68.37,2015,Bangalore,69,3.5
17775,Porsche,e-tron,21,319,Fast,47.2,2015,Delhi,57,2.7
17776,Audi,i3,41,457,Public,69.87,2024,Hyderabad,47,4.2
17777,Tata,EQC,113,398,Slow,12.31,2020,Kolkata,19,3.4
17778,Mercedes,Leaf,76,374,Supercharger,73.9,2019,Pune,34,3
17779,MG,Kona,119,596,Slow,63.97,2023,Delhi,40,3.7
17780,Audi,i3,22,583,Slow,140.94,2023,Surat,66,4.1
17781,MG,Model 3,42,553,Home,41.82,2015,Delhi,63,2.4
17782,Hyundai,ZS EV,23,624,Supercharger,42.56,2017,Chennai,55,4.5
17783,Hyundai,EQC,47,321,Fast,26.83,2023,Pune,67,2.3
17784,Mercedes,EV6,97,584,Fast,41.21,2023,Pune,42,4.6
17785,Kia,ZS EV,89,159,Slow,141.79,2019,Delhi,30,2.4
17786,Audi,e-tron,89,249,Home,95.99,2023,Mumbai,52,2
17787,Porsche,Kona,60,533,Supercharger,7.26,2015,Hyderabad,34,3.6
17788,MG,i3,56,291,Home,9.99,2018,Surat,39,2.8
17789,MG,i3,26,350,Supercharger,8.91,2015,Surat,40,3.8
17790,Hyundai,Model 3,96,356,Supercharger,41.7,2023,Pune,23,2.2
17791,BMW,e-tron,20,129,Fast,13.34,2022,Delhi,32,3.4
17792,Mercedes,Leaf,107,203,Slow,14.73,2023,Ahmedabad,55,3.9
17793,MG,Model 3,53,566,Fast,68.48,2022,Chennai,23,3.4
17794,Hyundai,Model 3,71,498,Home,6.11,2023,Jaipur,46,2.9
17795,Hyundai,Taycan,29,164,Fast,7.39,2024,Jaipur,56,3.8
17796,Tesla,EV6,79,621,Slow,94.88,2021,Chennai,29,5
17797,MG,Leaf,25,159,Public,106.16,2015,Kolkata,57,2.7
17798,Tesla,Taycan,87,519,Fast,144.9,2018,Kolkata,68,2.8
17799,Porsche,Leaf,91,479,Home,75.15,2015,Ahmedabad,46,3.9
17800,Porsche,Nexon,67,359,Slow,87.38,2016,Mumbai,41,4.6
17801,Hyundai,Leaf,98,516,Home,90.92,2016,Delhi,24,3
17802,BMW,ZS EV,64,599,Supercharger,113.5,2016,Jaipur,51,3.7
17803,BMW,ZS EV,31,276,Slow,65.22,2020,Pune,34,4.6
17804,Tesla,Taycan,89,344,Supercharger,147.83,2017,Bangalore,63,4.7
17805,Hyundai,Model X,40,287,Slow,77.35,2016,Kolkata,42,4.6
17806,Tesla,Kona,115,635,Public,23.51,2018,Pune,33,3.5
17807,Mercedes,Nexon,115,638,Public,113.41,2019,Jaipur,65,2.8
17808,Tesla,Model X,110,306,Slow,80.33,2023,Pune,39,3.2
17809,Kia,Leaf,94,276,Supercharger,99.25,2019,Surat,36,3.3
17810,MG,Model S,105,558,Supercharger,79.54,2020,Pune,56,3.3
17811,Porsche,e-tron,55,314,Home,99.36,2018,Mumbai,18,2.3
17812,Nissan,ZS EV,106,599,Slow,70.68,2020,Delhi,36,3.8
17813,Hyundai,Nexon,42,149,Supercharger,61.65,2020,Kolkata,40,3.7
17814,BMW,EQC,74,523,Slow,32.39,2019,Mumbai,51,4.9
17815,Audi,Nexon,46,186,Public,53.1,2022,Surat,59,4.6
17816,MG,ZS EV,117,419,Supercharger,10.45,2021,Hyderabad,41,2.5
17817,Nissan,Taycan,39,198,Supercharger,76.91,2016,Jaipur,40,4.2
17818,Kia,Kona,34,288,Public,67.43,2020,Surat,52,3.5
17819,Audi,EV6,61,257,Home,21.76,2024,Delhi,25,2.6
17820,BMW,i3,23,134,Slow,86.51,2024,Surat,32,2.3
17821,Kia,EV6,48,601,Slow,134.41,2019,Pune,53,3
17822,BMW,Taycan,74,170,Slow,79.12,2018,Jaipur,25,4.1
17823,BMW,EQC,94,240,Slow,12.06,2024,Kolkata,37,3.2
17824,Hyundai,Model S,68,185,Fast,65.28,2016,Kolkata,21,4.8
17825,Audi,Model X,90,145,Public,137.29,2015,Delhi,51,3.2
17826,Mercedes,Leaf,94,405,Home,143.1,2015,Jaipur,56,4.6
17827,Tesla,e-tron,73,174,Public,127.68,2016,Pune,34,2.4
17828,Tesla,ZS EV,52,143,Slow,67.5,2016,Jaipur,51,3.3
17829,MG,EV6,113,333,Fast,60.01,2024,Pune,68,4.9
17830,BMW,EV6,115,181,Fast,46.61,2023,Ahmedabad,30,3.7
17831,MG,Model 3,56,171,Public,25.75,2022,Chennai,67,4.8
17832,Audi,Nexon,96,453,Supercharger,135.61,2016,Kolkata,61,2.1
17833,BMW,Taycan,26,171,Home,103.45,2017,Surat,26,2.7
17834,BMW,Model X,43,418,Fast,124.16,2021,Pune,56,3
17835,Nissan,Kona,74,441,Slow,19.46,2019,Jaipur,20,4.9
17836,Porsche,Leaf,30,446,Supercharger,29.89,2020,Delhi,32,3.7
17837,Tesla,Kona,114,134,Home,10.02,2016,Delhi,41,2.4
17838,Audi,Leaf,97,450,Slow,69.72,2023,Hyderabad,37,2.1
17839,Kia,Model X,63,425,Public,68.06,2020,Delhi,60,3
17840,Kia,Model 3,109,160,Fast,125.85,2022,Kolkata,29,4.3
17841,Mercedes,Leaf,84,179,Public,9.26,2023,Surat,58,4.3
17842,Tata,EQC,25,408,Supercharger,79.93,2018,Surat,31,3.7
17843,Audi,Model 3,50,587,Fast,112.44,2016,Pune,34,4.7
17844,Tata,Nexon,62,497,Slow,97.53,2022,Jaipur,69,2.4
17845,Nissan,Model S,31,311,Supercharger,144.85,2015,Mumbai,39,4.3
17846,Kia,e-tron,84,513,Home,132.62,2015,Surat,40,4.4
17847,Audi,Model S,71,471,Slow,30.06,2017,Bangalore,41,3.4
17848,BMW,i3,89,434,Home,61.88,2017,Chennai,50,4.2
17849,Porsche,Nexon,112,259,Fast,113.28,2018,Kolkata,37,2.7
17850,Hyundai,Model S,49,336,Home,66.1,2020,Jaipur,25,3.5
17851,Porsche,Taycan,96,128,Fast,66.31,2016,Mumbai,49,2.6
17852,Mercedes,Taycan,113,564,Home,35.86,2021,Bangalore,26,3.5
17853,Kia,Leaf,95,200,Public,29.07,2024,Hyderabad,68,4
17854,MG,i3,93,591,Public,100.28,2019,Delhi,53,2
17855,MG,Model 3,74,548,Supercharger,148.26,2020,Pune,57,2.3
17856,Hyundai,Nexon,58,186,Home,139.56,2021,Bangalore,27,3.5
17857,Kia,Leaf,93,489,Fast,130.66,2018,Chennai,35,2.3
17858,Audi,EV6,101,480,Slow,147.21,2022,Kolkata,56,3.1
17859,BMW,Model S,25,199,Fast,31.25,2022,Pune,48,4.6
17860,Mercedes,EQC,75,649,Public,67.7,2016,Delhi,43,3.9
17861,MG,Model S,27,297,Slow,25.27,2015,Hyderabad,33,2.8
17862,Hyundai,Model S,103,509,Home,73.98,2022,Surat,50,2.1
17863,Porsche,Leaf,74,505,Public,17.41,2022,Pune,67,2.9
17864,BMW,Model S,35,220,Home,103.27,2019,Surat,41,4.9
17865,MG,i3,21,260,Public,69.62,2022,Hyderabad,51,3
17866,Porsche,Kona,83,618,Home,131.51,2018,Kolkata,68,2.6
17867,Audi,Nexon,30,541,Public,38.5,2016,Delhi,61,3.3
17868,Porsche,EV6,107,508,Supercharger,62.14,2018,Chennai,69,4.2
17869,BMW,EV6,102,257,Fast,5.19,2018,Pune,34,4.6
17870,Porsche,Model 3,23,300,Fast,72.58,2020,Bangalore,49,2.2
17871,Audi,Taycan,22,537,Home,17.07,2020,Pune,61,3
17872,Mercedes,Leaf,34,277,Home,140.14,2020,Kolkata,40,4.6
17873,BMW,Nexon,87,632,Slow,142.98,2018,Hyderabad,30,3.1
17874,Mercedes,ZS EV,62,125,Slow,85.34,2024,Chennai,34,3.2
17875,Hyundai,ZS EV,100,314,Fast,68.38,2016,Kolkata,63,4.6
17876,Kia,e-tron,28,177,Fast,73.97,2024,Ahmedabad,63,3.4
17877,Porsche,Model X,44,326,Supercharger,55.29,2019,Surat,45,2.4
17878,Nissan,Taycan,84,375,Home,68.36,2017,Bangalore,25,2.9
17879,Mercedes,Nexon,85,629,Home,77.68,2017,Hyderabad,50,4
17880,Audi,Leaf,74,266,Fast,144.54,2018,Delhi,37,3
17881,MG,ZS EV,64,338,Home,63.05,2015,Pune,33,3.7
17882,Mercedes,Nexon,52,290,Slow,114.05,2020,Jaipur,54,2.9
17883,MG,Kona,41,636,Home,111.18,2020,Surat,52,4.7
17884,Porsche,ZS EV,61,247,Slow,144.08,2022,Kolkata,39,4.4
17885,Hyundai,Nexon,95,165,Public,12.34,2024,Bangalore,53,2.6
17886,Tesla,e-tron,46,475,Home,17.61,2024,Ahmedabad,40,3.9
17887,BMW,EV6,30,220,Public,88.51,2021,Surat,53,2.3
17888,MG,e-tron,61,564,Fast,74.14,2020,Jaipur,51,3.1
17889,MG,i3,97,377,Home,94.66,2020,Delhi,38,3.7
17890,BMW,Leaf,97,220,Supercharger,82.37,2020,Pune,49,4.9
17891,Tesla,Model S,41,282,Supercharger,115.95,2020,Ahmedabad,44,4.3
17892,Porsche,EV6,28,123,Public,133.91,2017,Mumbai,43,3.1
17893,Audi,Kona,98,503,Supercharger,82.35,2022,Chennai,21,4.8
17894,Kia,Leaf,116,563,Slow,17.92,2024,Mumbai,37,2.6
17895,MG,Model X,76,495,Fast,20.83,2016,Kolkata,30,4.5
17896,Tesla,i3,102,635,Slow,37.42,2020,Mumbai,55,3.5
17897,Tesla,Leaf,50,136,Fast,129.81,2023,Jaipur,43,4.8
17898,Hyundai,e-tron,37,379,Supercharger,89.06,2020,Bangalore,21,3.4
17899,MG,e-tron,31,461,Fast,59.59,2019,Ahmedabad,22,2
17900,Mercedes,Nexon,59,357,Slow,57.55,2023,Mumbai,49,3
17901,Porsche,Kona,64,610,Public,13.88,2019,Kolkata,41,2.8
17902,Audi,Model X,68,280,Public,45.33,2017,Mumbai,55,4.9
17903,Tesla,Taycan,20,607,Home,57.21,2024,Bangalore,28,3
17904,Hyundai,EQC,117,315,Slow,17.43,2019,Ahmedabad,40,3.3
17905,Hyundai,e-tron,26,247,Slow,65.37,2020,Jaipur,48,4.9
17906,BMW,Taycan,21,559,Public,61.39,2023,Ahmedabad,48,4.6
17907,MG,Model S,105,400,Supercharger,142.95,2024,Delhi,33,2.5
17908,Tesla,Nexon,23,203,Public,73.67,2021,Mumbai,51,4.5
17909,Audi,i3,64,477,Home,100.56,2018,Surat,34,4
17910,Mercedes,Model S,65,282,Home,132.48,2023,Chennai,38,2.3
17911,Nissan,Model S,103,448,Slow,133.16,2020,Mumbai,50,2.1
17912,Nissan,Kona,86,542,Slow,94.69,2016,Bangalore,48,4.8
17913,Mercedes,Leaf,28,142,Home,80.5,2019,Kolkata,59,3.3
17914,Tesla,EV6,101,514,Slow,51.5,2015,Surat,45,4.4
17915,MG,Model 3,76,198,Fast,70.56,2016,Chennai,48,2.2
17916,Audi,Leaf,35,236,Home,15.77,2024,Pune,58,4.5
17917,BMW,Taycan,70,456,Home,28.82,2018,Bangalore,25,3.7
17918,MG,EV6,71,387,Slow,59.25,2023,Mumbai,31,2.6
17919,Kia,Taycan,28,362,Fast,8.36,2018,Pune,39,2.8
17920,MG,EV6,102,538,Home,108.83,2022,Hyderabad,23,4.9
17921,MG,i3,25,409,Fast,90.35,2021,Surat,39,3.5
17922,Porsche,Model X,63,248,Home,129.03,2024,Kolkata,32,2.5
17923,Tesla,Leaf,98,368,Fast,29.28,2022,Hyderabad,49,4
17924,BMW,Model X,25,279,Public,140.16,2021,Ahmedabad,59,2.2
17925,Porsche,e-tron,24,527,Home,135.77,2019,Mumbai,33,4.3
17926,Tesla,Model 3,112,574,Fast,82.95,2022,Surat,51,4.6
17927,Tata,Leaf,65,628,Public,58.19,2024,Delhi,19,2.6
17928,BMW,ZS EV,46,451,Slow,130.57,2015,Delhi,66,3.4
17929,Tesla,Kona,64,360,Supercharger,141.45,2019,Kolkata,43,4.7
17930,Nissan,Leaf,60,588,Fast,28.46,2015,Chennai,26,4.4
17931,Porsche,Model S,109,532,Public,88.84,2024,Kolkata,48,2.1
17932,Tata,Nexon,47,232,Home,77.95,2016,Surat,42,2.4
17933,BMW,Model 3,73,275,Public,82.77,2019,Surat,50,5
17934,Kia,Taycan,51,422,Supercharger,15.03,2022,Jaipur,67,2.8
17935,Audi,Kona,108,544,Supercharger,60.36,2018,Chennai,26,3.6
17936,Kia,EQC,72,136,Supercharger,26.61,2023,Surat,26,2.1
17937,Nissan,Model S,90,635,Slow,131.47,2018,Kolkata,53,2.4
17938,Nissan,Nexon,49,623,Fast,70.84,2016,Chennai,63,3.3
17939,Mercedes,Leaf,72,160,Home,126.43,2017,Kolkata,67,2.7
17940,Mercedes,e-tron,50,271,Fast,36.53,2018,Pune,67,3.8
17941,Kia,Model X,31,173,Fast,130.35,2020,Surat,28,4.8
17942,Porsche,EQC,28,466,Slow,25.22,2024,Bangalore,57,4.1
17943,MG,Nexon,117,384,Home,27.35,2022,Pune,26,3.8
17944,Tesla,Model X,86,121,Slow,148.22,2020,Mumbai,53,2.1
17945,Audi,EV6,56,333,Home,9.17,2024,Pune,37,4.5
17946,Tata,e-tron,47,523,Public,9.57,2023,Ahmedabad,54,3.8
17947,Audi,Leaf,105,349,Home,20.25,2018,Ahmedabad,62,2.7
17948,Nissan,Model X,45,388,Slow,32.41,2017,Ahmedabad,39,4.1
17949,Mercedes,Nexon,102,232,Public,14.93,2015,Hyderabad,53,4.2
17950,MG,Nexon,40,267,Home,142.83,2016,Ahmedabad,23,3.9
17951,Hyundai,ZS EV,29,253,Supercharger,48.73,2015,Surat,43,3.9
17952,BMW,EQC,99,319,Slow,144.97,2022,Hyderabad,20,3.5
17953,Hyundai,Nexon,43,629,Public,132.08,2019,Chennai,18,3.4
17954,Hyundai,Kona,44,283,Supercharger,115.99,2016,Surat,32,2.1
17955,Porsche,Model X,71,250,Public,8.92,2020,Ahmedabad,50,4.5
17956,Porsche,Leaf,109,466,Home,110.47,2019,Ahmedabad,39,4.8
17957,Mercedes,EV6,20,341,Home,59.73,2019,Jaipur,42,4.8
17958,Hyundai,Kona,72,242,Public,131.91,2015,Delhi,54,3.8
17959,Tata,ZS EV,87,583,Public,85.08,2021,Hyderabad,39,3.9
17960,Nissan,EV6,97,159,Home,38.73,2018,Bangalore,64,3.7
17961,Hyundai,EV6,43,541,Fast,92.94,2016,Chennai,23,3.2
17962,MG,e-tron,46,164,Public,81.96,2018,Mumbai,65,4.5
17963,BMW,EQC,46,309,Fast,105.37,2015,Delhi,66,2
17964,Tesla,EQC,107,329,Home,41.78,2015,Delhi,20,2.8
17965,Mercedes,Nexon,84,143,Supercharger,148.52,2017,Ahmedabad,20,4.8
17966,Mercedes,EQC,58,501,Supercharger,102.07,2023,Chennai,58,2.5
17967,Kia,e-tron,96,613,Slow,60.94,2017,Ahmedabad,39,4.6
17968,MG,Model S,103,456,Slow,90.46,2017,Chennai,22,4.3
17969,Porsche,i3,55,619,Home,64.13,2016,Ahmedabad,42,3.9
17970,Nissan,Nexon,95,604,Public,130.59,2019,Delhi,41,3.9
17971,Tata,EQC,88,163,Supercharger,141.41,2023,Chennai,57,3.3
17972,MG,ZS EV,24,632,Public,136.77,2016,Hyderabad,68,2.1
17973,Audi,Taycan,100,344,Fast,67.09,2024,Bangalore,44,3.9
17974,Tesla,Leaf,29,533,Home,36.54,2019,Bangalore,69,2.7
17975,BMW,EV6,35,466,Slow,92.83,2015,Jaipur,34,2.6
17976,Kia,Model S,107,226,Home,86.58,2024,Hyderabad,61,2.8
17977,MG,Leaf,112,318,Slow,14.28,2022,Pune,60,3
17978,Kia,Leaf,72,478,Home,128.33,2017,Ahmedabad,39,2.6
17979,Tesla,Model 3,33,377,Home,10.46,2015,Mumbai,60,4.9
17980,Hyundai,e-tron,93,183,Slow,10.16,2015,Delhi,69,3.9
17981,Kia,e-tron,48,506,Fast,111.51,2019,Ahmedabad,19,3.2
17982,Mercedes,Model X,47,502,Home,141.81,2021,Hyderabad,61,2.1
17983,Porsche,Model X,36,569,Supercharger,106.23,2017,Kolkata,69,4.5
17984,Hyundai,ZS EV,88,277,Home,118.47,2015,Hyderabad,67,3.1
17985,MG,Nexon,85,220,Public,138,2021,Ahmedabad,18,3.9
17986,BMW,Model 3,55,596,Supercharger,52.2,2022,Delhi,57,4.3
17987,Mercedes,ZS EV,65,349,Public,94.2,2015,Ahmedabad,42,3.9
17988,Tesla,EV6,64,370,Slow,57.04,2023,Mumbai,44,4.1
17989,Hyundai,Kona,28,348,Slow,119.17,2020,Jaipur,19,3.4
17990,Mercedes,Kona,55,607,Slow,120.5,2023,Bangalore,69,2.2
17991,Porsche,Taycan,24,601,Public,75.49,2017,Hyderabad,40,4.6
17992,Hyundai,Model 3,98,612,Slow,116.38,2018,Chennai,58,2.4
17993,Nissan,Model X,92,232,Supercharger,61.44,2022,Mumbai,45,4.8
17994,Nissan,Kona,108,405,Slow,103.67,2016,Hyderabad,60,4.2
17995,Hyundai,Taycan,69,505,Home,50.33,2018,Bangalore,56,4
17996,Hyundai,Model X,47,139,Public,23.19,2020,Delhi,24,3.6
17997,Nissan,e-tron,46,583,Public,124.77,2023,Jaipur,64,4.6
17998,MG,e-tron,66,325,Public,9.81,2022,Pune,64,4.4
17999,Kia,Nexon,52,640,Public,74.52,2016,Chennai,24,2.9
18000,BMW,i3,116,517,Fast,143.66,2024,Kolkata,54,3.2
18001,Mercedes,Leaf,57,625,Slow,5.15,2023,Chennai,60,2.8
18002,Mercedes,EV6,27,385,Home,140.61,2015,Pune,53,2.7
18003,Tesla,e-tron,23,318,Home,17.93,2016,Pune,63,4
18004,BMW,e-tron,55,432,Public,88.17,2021,Ahmedabad,52,4.8
18005,Tata,Model 3,50,125,Home,68.75,2016,Mumbai,43,4.6
18006,Nissan,Model X,93,388,Slow,33.59,2015,Pune,61,2.7
18007,Tata,EQC,68,499,Supercharger,107.97,2021,Pune,39,4.8
18008,Porsche,Taycan,60,239,Home,47.6,2015,Mumbai,37,3.3
18009,BMW,Leaf,27,570,Fast,113.19,2017,Jaipur,44,3
18010,Audi,Taycan,49,514,Public,62.13,2020,Delhi,40,2.6
18011,Tesla,EQC,33,561,Supercharger,11.17,2020,Bangalore,58,4
18012,Hyundai,Kona,64,276,Supercharger,67.49,2016,Mumbai,59,3.3
18013,Porsche,i3,118,249,Public,99.6,2018,Delhi,54,3.5
18014,Kia,i3,65,354,Public,22.69,2015,Delhi,66,2.8
18015,Audi,Nexon,86,571,Home,124.55,2021,Delhi,40,4
18016,BMW,EV6,112,168,Public,92.4,2024,Hyderabad,20,2.4
18017,BMW,Kona,35,488,Fast,136.19,2021,Bangalore,21,4.7
18018,Tata,Model X,29,524,Slow,138.26,2022,Jaipur,34,3.8
18019,MG,Leaf,87,648,Supercharger,145.02,2017,Mumbai,59,3.4
18020,Tata,Model S,71,228,Public,67.5,2015,Chennai,49,2.5
18021,Mercedes,e-tron,69,215,Home,53.48,2015,Surat,69,3.7
